qName	sName	peri	alilen	numMM	nnGP	qSS	qSE	sSS	sSE	Evalue	bitScore	qlen	coveragePercent
gnl|ECaadb|3891|NP_418792.1	gnl|RZaadb|3371	49.9	523	253	4	8	529	7	521	3e-177	507	529	98.6767485822306
gnl|ECaadb|3896|NP_418798.1	gnl|RZaadb|284	56.19	210	85	4	28	236	30	233	6e-73	221	259	80.6949806949807
gnl|ECaadb|3897|NP_418799.1	gnl|RZaadb|3451	53.98	402	183	1	2	403	1	400	1e-138	402	440	91.3636363636364
gnl|ECaadb|3898|NP_418800.1	gnl|RZaadb|5554	55.61	410	175	4	1	407	1	406	2e-165	468	407	100
gnl|ECaadb|3903|NP_418805.1	gnl|RZaadb|2269	40.38	208	123	1	108	314	78	285	3e-39	137	322	64.2857142857143
gnl|ECaadb|3904|NP_418806.1	gnl|RZaadb|1195	44.74	456	240	6	1	452	1	448	2e-122	362	460	98.2608695652174
gnl|ECaadb|3906|NP_418808.1	gnl|RZaadb|78	56.06	553	236	2	3	555	4	549	0	597	555	99.6396396396396
gnl|ECaadb|3907|NP_418809.4	gnl|RZaadb|2827	40.69	145	79	5	495	634	536	678	1e-19	90.9	645	21.7054263565891
gnl|ECaadb|3910|NP_418812.1	gnl|RZaadb|1146	33.16	187	113	6	3	188	7	182	2e-19	79.7	215	86.5116279069767
gnl|ECaadb|3911|NP_418813.1	gnl|RZaadb|5135	31.38	290	167	10	12	288	8	278	7e-27	103	289	95.8477508650519
gnl|ECaadb|3912|NP_418814.1	gnl|RZaadb|106	40	135	71	5	21	152	24	151	1e-22	85.5	157	84.0764331210191
gnl|ECaadb|3987|YP_009518751.1	gnl|RZaadb|3491	41.44	374	209	5	2	367	17	388	6e-85	269	431	84.9187935034803
gnl|ECaadb|4057|YP_009518822.1	gnl|RZaadb|900	61.43	223	85	1	1	222	1	223	3e-90	263	228	97.3684210526316
gnl|ECaadb|4117|YP_025294.2	gnl|RZaadb|2267	49.03	569	281	5	4	568	12	575	0	545	574	98.4320557491289
gnl|ECaadb|4122|YP_025300.1	gnl|RZaadb|535	51.06	329	157	2	13	337	4	332	2e-121	350	337	96.4391691394659
gnl|ECaadb|4131|YP_025309.2	gnl|RZaadb|3282	39.9	198	116	3	3	198	4	200	3e-34	120	248	79.0322580645161
gnl|ECaadb|4132|YP_025310.1	gnl|RZaadb|2816	32.08	240	137	8	1	222	1	232	6e-25	95.9	222	100
gnl|ECaadb|4135|YP_026162.2	gnl|RZaadb|5156	57.48	301	128	0	24	324	11	311	2e-102	301	328	91.7682926829268
gnl|ECaadb|4138|YP_026168.2	gnl|RZaadb|4616	56.4	211	92	0	41	251	45	255	1e-85	256	291	72.5085910652921
gnl|ECaadb|4139|YP_026169.1	gnl|RZaadb|1597	43.46	382	205	8	5	381	4	379	2e-80	250	404	93.3168316831683
gnl|ECaadb|4141|YP_026171.3	gnl|RZaadb|4459	35.31	371	236	3	21	388	28	397	1e-65	214	428	85.981308411215
gnl|ECaadb|4142|YP_026172.1	gnl|RZaadb|107	31.99	547	360	4	1	540	1	542	3e-87	278	553	97.6491862567812
gnl|ECaadb|4152|YP_026188.1	gnl|RZaadb|5046	51.61	651	294	12	7	651	10	645	0	612	663	97.2850678733032
gnl|ECaadb|4154|YP_026190.1	gnl|RZaadb|5512	42.42	422	223	6	1	403	1	421	4e-109	325	407	99.017199017199
gnl|ECaadb|4155|YP_026191.1	gnl|RZaadb|3118	33.25	382	188	14	24	346	25	398	4e-42	149	350	92.2857142857143
gnl|ECaadb|4165|YP_026204.1	gnl|RZaadb|1932	50.11	469	212	10	1	452	2	465	5e-129	379	454	99.5594713656388
gnl|ECaadb|4169|YP_026209.1	gnl|RZaadb|5315	51.85	378	181	1	16	393	24	400	5e-107	318	393	96.1832061068702
gnl|ECaadb|4171|YP_026211.1	gnl|RZaadb|2618	35.74	291	169	4	82	361	95	378	3e-41	146	374	74.8663101604278
gnl|ECaadb|4175|YP_026215.2	gnl|RZaadb|4457	36.81	163	101	2	5	167	23	183	2e-31	109	173	94.2196531791908
gnl|ECaadb|4182|YP_026222.1	gnl|RZaadb|642	33.66	303	192	3	4	300	2	301	7e-52	172	331	89.7280966767372
gnl|ECaadb|4183|YP_026223.1	gnl|RZaadb|2405	42.18	358	200	5	6	358	4	359	1e-81	251	367	96.1852861035422
gnl|ECaadb|4188|YP_026228.1	gnl|RZaadb|267	53.57	140	65	0	80	219	79	218	2e-48	155	219	63.9269406392694
gnl|ECaadb|4192|YP_026232.1	gnl|RZaadb|4868	57.04	398	167	2	28	423	28	423	2e-105	316	425	93.1764705882353
gnl|ECaadb|4194|YP_026237.1	gnl|RZaadb|5159	64.14	382	137	0	1	382	1	382	0	518	382	100
gnl|ECaadb|4195|YP_026238.1	gnl|RZaadb|3097	49.25	199	101	0	6	204	10	208	7e-51	161	205	97.0731707317073
gnl|ECaadb|4198|YP_026241.1	gnl|RZaadb|5668	58.79	808	322	7	1	804	11	811	0	870	804	100
gnl|ECaadb|4201|YP_026244.1	gnl|RZaadb|646	42.35	614	350	2	12	622	20	632	2e-153	453	622	98.2315112540193
gnl|ECaadb|4202|YP_026245.1	gnl|RZaadb|5320	35.19	216	126	5	18	225	22	231	1e-33	119	230	90.4347826086957
gnl|ECaadb|4204|YP_026247.1	gnl|RZaadb|2919	32.49	277	171	7	27	300	31	294	8e-31	115	309	88.673139158576
gnl|ECaadb|4205|YP_026248.1	gnl|RZaadb|2599	75.78	611	144	2	1	610	1	608	0	954	616	99.025974025974
gnl|ECaadb|4209|YP_026254.1	gnl|RZaadb|5709	32.35	405	250	9	4	396	18	410	5e-58	194	420	93.5714285714286
gnl|ECaadb|4210|YP_026255.1	gnl|RZaadb|2745	63.35	352	122	3	3	353	2	347	2e-152	431	355	98.8732394366197
gnl|ECaadb|4215|YP_026260.1	gnl|RZaadb|1550	44.26	296	163	1	1	294	1	296	5e-71	220	313	93.9297124600639
gnl|ECaadb|4216|YP_026261.1	gnl|RZaadb|2140	35.03	177	107	3	57	225	51	227	1e-32	117	254	66.5354330708661
gnl|ECaadb|4217|YP_026262.1	gnl|RZaadb|2808	34.17	278	182	1	4	280	13	290	5e-54	175	296	93.5810810810811
gnl|ECaadb|4218|YP_026263.3	gnl|RZaadb|2347	45.97	596	316	2	15	604	26	621	0	542	609	96.88013136289
gnl|ECaadb|4220|YP_026265.1	gnl|RZaadb|1388	34.93	209	131	2	1	205	1	208	3e-24	92.8	206	99.5145631067961
gnl|ECaadb|4221|YP_026266.1	gnl|RZaadb|1503	30.24	291	190	4	29	315	16	297	1e-25	102	340	84.4117647058823
gnl|ECaadb|4223|YP_026268.1	gnl|RZaadb|1666	31.35	252	153	7	18	265	58	293	3e-27	104	271	91.5129151291513
gnl|ECaadb|4224|YP_026269.1	gnl|RZaadb|3357	46.53	245	129	1	9	251	14	258	3e-76	229	251	96.8127490039841
gnl|ECaadb|4229|YP_026274.1	gnl|RZaadb|1553	55.48	602	263	5	5	603	3	602	0	610	607	98.6820428336079
gnl|ECaadb|4235|YP_026280.1	gnl|RZaadb|3490	35.14	185	104	3	81	249	131	315	2e-27	105	257	65.7587548638132
gnl|ECaadb|4237|YP_026282.1	gnl|RZaadb|809	69.17	253	73	1	4	251	5	257	3e-113	323	252	98.4126984126984
gnl|ECaadb|4241|YP_026286.1	gnl|RZaadb|5279	62.5	480	180	0	5	484	4	483	0	603	500	96
gnl|ECaadb|4244|YP_026290.1	gnl|RZaadb|3276	31.73	271	183	1	26	296	23	291	1e-47	159	304	89.1447368421053
gnl|ECaadb|4247|YP_588437.1	gnl|RZaadb|53	58.54	41	17	0	1	41	1	41	5e-13	53.5	46	89.1304347826087
gnl|ECaadb|4265|YP_588458.1	gnl|RZaadb|4511	61.36	88	30	1	1	84	1	88	1e-36	116	84	100
gnl|ECaadb|4279|YP_588472.1	gnl|RZaadb|1925	48.15	54	28	0	13	66	48	101	1e-13	59.3	85	63.5294117647059
gnl|ECaadb|4283|YP_588477.1	gnl|RZaadb|161	47.06	85	45	0	1	85	1	85	6e-19	71.2	85	100
