riType	tfName	tgName	riEvidence	tgLocusTag	tgCopLocusTag
tf-promoter	Rob	acnA	W	b1276	b4741
tf-promoter	Rob	acrA	S	b0463	b0463
tf-promoter	Rob	acrZ	W	b0762	b0762
tf-promoter	Rob	aldA	W	b1415	b1415
tf-promoter	Rob	aslB	W	b3800	b3800
tf-promoter	Rob	chaC	W	b1218	b1217
tf-promoter	Rob	elaB	W	b2266	b2266
tf-promoter	Rob	fadB	W	b3846	b3846
tf-promoter	Rob	fadL	W	b2344	b2344
tf-promoter	Rob	fumC	S	b1611	b1612
tf-promoter	Rob	inaA	S	b2237	b2237
tf-promoter	Rob	ldtB	W	b0819	b0819
tf-promoter	Rob	marR	C	b1530	b1530
tf-promoter	Rob	micF	C	b4439	b4439
tf-promoter	Rob	mltF	W	b2558	b2558
tf-promoter	Rob	nfo	W	b2159	b2159
tf-promoter	Rob	nfsB	W	b0578	b0578
tf-promoter	Rob	rob	C	b4396	b4396
tf-promoter	Rob	sodA	W	b3908	b3908
tf-promoter	Rob	tolC	W	b3035	b3035
tf-promoter	Rob	ybjC	W	b0850	b0850
tf-promoter	Rob	yiaG	W	b3555	b3555
tf-promoter	Rob	zwf	S	b1852	b1852
tf-promoter	RstA	asr	S	b1597	b1597
tf-promoter	RstA	csgD	S	b1040	b1040
tf-promoter	RstA	narG	W	b1224	b1224
tf-promoter	RstA	ompF	W	b0929	b0929
tf-promoter	RtcR	rtcB	W	b3421	b3421
tf-promoter	RutR	carA	C	b0032	b0032
tf-promoter	RutR	fepB	S	b0592	b0592
tf-promoter	RutR	gadX	S	b3516	b3517
tf-promoter	RutR	nemR	S	b1649	b1649
tf-promoter	RutR	pdeR	W	b1285	b1285
tf-promoter	RutR	rutA	C	b1012	b1012
tf-promoter	RutR	rutR	C	b1013	b1013
tf-promoter	SdiA	ftsQ	S	b0093	b0081
tf-promoter	SdiA	gadW	W	b3515	b3517
tf-promoter	SdiA	gadY	W	b4452	b4452
tf-promoter	SdiA	rflP	S	b1707	b1707
tf-promoter	SdiA	rmf	S	b0953	b0953
tf-promoter	SdiA	rsd	S	b3995	b3995
tf-promoter	SgrR	alaC	S	b2379	b2379
tf-promoter	SgrR	sgrR	C	b0069	b0069
tf-promoter	SgrR	sgrS	C	b4577	b4577
tf-promoter	SlyA	casA	S	b2760	b2760
tf-promoter	SlyA	fecI	S	b4293	b4293
tf-promoter	SlyA	gspC	S	b3324	b3324
tf-promoter	SlyA	hlyE	S	b1182	b1182
tf-promoter	SlyA	leuO	S	b0076	b0076
tf-promoter	SlyA	paaA	S	b1388	b1388
tf-promoter	SlyA	pagP	W	b0622	b0622
tf-promoter	SlyA	rmf	S	b0953	b0953
tf-promoter	SlyA	rsd	S	b3995	b3995
tf-promoter	SoxR	aroF	S	b2601	b2601
tf-promoter	SoxR	fumC	S	b1611	b1612
tf-promoter	SoxR	sodA	S	b3908	b3908
tf-promoter	SoxR	soxR	C	b4063	b4063
tf-promoter	SoxR	soxS	C	b4062	b4062
tf-promoter	SoxR	soxS	S	b4062	b4062
tf-promoter	SoxR	yjcB	S	b4060	b4060
tf-promoter	SoxR	yrbL	S	b3207	b3207
tf-promoter	SoxS	acnA	C	b1276	b4741
tf-promoter	SoxS	acrA	C	b0463	b0463
tf-promoter	SoxS	acrZ	W	b0762	b0762
tf-promoter	SoxS	aldA	W	b1415	b1415
tf-promoter	SoxS	decR	S	b0447	b0447
tf-promoter	SoxS	fldA	C	b0684	b0684
tf-promoter	SoxS	fldB	W	b2895	b2895
tf-promoter	SoxS	fpr	C	b3924	b3924
tf-promoter	SoxS	fumC	C	b1611	b1612
tf-promoter	SoxS	inaA	S	b2237	b2237
tf-promoter	SoxS	marR	S	b1530	b1530
tf-promoter	SoxS	micF	C	b4439	b4439
tf-promoter	SoxS	nepI	S	b3662	b3662
tf-promoter	SoxS	nfo	S	b2159	b2159
tf-promoter	SoxS	nfsB	S	b0578	b0578
tf-promoter	SoxS	ompW	W	b1256	b1256
tf-promoter	SoxS	pgi	W	b4025	b4025
tf-promoter	SoxS	poxB	W	b0871	b0873
tf-promoter	SoxS	pqiA	C	b0950	b0950
tf-promoter	SoxS	ptsG	S	b1101	b1101
tf-promoter	SoxS	ribA	C	b1277	b1277
tf-promoter	SoxS	rob	S	b4396	b4396
tf-promoter	SoxS	sodA	C	b3908	b3908
tf-promoter	SoxS	soxS	C	b4062	b4062
tf-promoter	SoxS	tolC	W	b3035	b3035
tf-promoter	SoxS	uof	C	b4637	b0684
tf-promoter	SoxS	waaY	S	b3625	b4760
tf-promoter	SoxS	ybjC	C	b0850	b0850
tf-promoter	SoxS	ybjC	S	b0850	b0850
tf-promoter	SoxS	ydbK	C	b1378	b1378
tf-promoter	SoxS	yrbL	S	b3207	b3207
tf-promoter	SoxS	zinT	W	b1973	b1973
tf-promoter	SoxS	zwf	C	b1852	b1852
tf-promoter	SrlR	srlA	W	b2702	b2702
tf-promoter	StpA	bglG	W	b3723	b3723
tf-promoter	StpA	casA	C	b2760	b2760
tf-promoter	StpA	leuO	W	b0076	b0076
tf-promoter	StpA	malE	W	b4034	b4034
tf-promoter	StpA	proV	W	b2677	b2677
tf-promoter	StpA	ssrS	S	b2911	b2911
tf-promoter	StpA	stpA	W	b2669	b2669
tf-promoter	SutR	cysE	S	b3607	b3607
tf-promoter	SutR	fliA	S	b1922	b1922
tf-promoter	SutR	sutR	C	b1434	b1434
tf-promoter	SutR	sutR	S	b1434	b1434
tf-promoter	TdcA	tdcA	S	b3118	b3118
tf-promoter	TdcR	tdcA	S	b3118	b3118
tf-promoter	TorR	gadA	W	b3517	b3517
tf-promoter	TorR	hdeA	W	b3510	b3510
tf-promoter	TorR	tnaC	S	b3707	b3707
tf-promoter	TorR	torC	C	b0996	b0996
tf-promoter	TorR	torC	S	b0996	b0996
tf-promoter	TorR	torR	C	b0995	b0995
tf-promoter	TreR	treB	C	b4240	b4240
tf-promoter	TreR	treB	S	b4240	b4240
tf-promoter	TrpR	aroH	S	b1704	b1704
tf-promoter	TrpR	aroL	C	b0388	b0388
tf-promoter	TrpR	mtr	C	b3161	b3161
tf-promoter	TrpR	trpL	C	b1265	b1265
tf-promoter	TrpR	trpR	S	b4393	b4393
tf-promoter	TyrR	aroF	C	b2601	b2601
tf-promoter	TyrR	aroF	S	b2601	b2601
tf-promoter	TyrR	aroG	C	b0754	b0754
tf-promoter	TyrR	aroL	C	b0388	b0388
tf-promoter	TyrR	aroP	C	b0112	b0112
tf-promoter	TyrR	folA	C	b0048	b0048
tf-promoter	TyrR	mtr	C	b3161	b3161
tf-promoter	TyrR	tyrB	C	b4054	b4054
tf-promoter	TyrR	tyrP	C	b1907	b1907
tf-promoter	TyrR	tyrR	W	b1323	b1321
tf-promoter	UhpA	uhpT	C	b3666	b3666
tf-promoter	UidR	uidA	W	b1617	b1617
tf-promoter	UidR	uidR	W	b1618	b1618
tf-promoter	UlaR	ulaA	C	b4193	b4193
tf-promoter	UlaR	ulaG	C	b4192	b4192
tf-promoter	UvrY	csrB	C	b4408	b4408
tf-promoter	UvrY	csrC	S	b4457	b4457
tf-promoter	UvrY	luxS	S	b2687	b2687
tf-promoter	UvrY	uhpT	S	b3666	b3666
tf-promoter	UvrY	ydeP	S	b1501	b1501
tf-promoter	UxuR	exuR	S	b3094	b3094
tf-promoter	UxuR	gntP	C	b4321	b4321
tf-promoter	UxuR	gntP	W	b4321	b4321
tf-promoter	UxuR	lgoR	S	b4357	b4357
tf-promoter	UxuR	uidA	W	b1617	b1617
tf-promoter	UxuR	uxuA	C	b4322	b4322
tf-promoter	UxuR	uxuA	W	b4322	b4322
tf-promoter	UxuR	uxuR	W	b4324	b4324
tf-promoter	XapR	xapA	W	b2407	b2407
tf-promoter	XylR	araC	S	b0064	b0064
tf-promoter	XylR	xylA	S	b3565	b3565
tf-promoter	XylR	xylE	C	b4031	b4031
tf-promoter	XylR	xylF	S	b3566	b3566
tf-promoter	YdcI	isrC	W	b4435	b4435
tf-promoter	YdeO	appC	S	b0978	b0978
tf-promoter	YdeO	gadE	S	b3512	b3512
tf-promoter	YdeO	gadW	S	b3515	b3517
tf-promoter	YdeO	hyaA	S	b0972	b0972
tf-promoter	YdeO	safA	W	b1500	b1500
tf-promoter	YdeO	slp	S	b3506	b3506
tf-promoter	YdeO	yiiS	S	b3922	b3922
tf-promoter	YdfH	rspA	S	b1581	b1581
tf-promoter	YefMB	yefM	C	b2017	b2017
tf-promoter	YefM	yefM	C	b2017	b2017
tf-promoter	YefM	yefM	S	b2017	b2017
tf-promoter	YeiL	yeiL	W	b2163	b2163
tf-promoter	YhaJ	bssS	S	b1060	b1060
tf-promoter	YjjQ	flhD	S	b1892	b1892
tf-promoter	YjjQ	gfcA	S	b0987	b0987
tf-promoter	YjjQ	gfcA	W	b0987	b0987
tf-promoter	YjjQ	ompC	W	b2215	b2215
tf-promoter	YjjQ	ybhL	W	b0786	b0786
tf-promoter	YjjQ	yfiR	W	b2603	b2603
tf-promoter	YjjQ	ymiA	W	b4522	b4522
tf-promoter	YqhC	yqhD	C	b3011	b3011
tf-promoter	ZntR	zntA	C	b3469	b3469
tf-promoter	ZraR	zraP	C	b4002	b4002
tf-promoter	ZraR	zraS	C	b4003	b4003
tf-promoter	Zur	ykgM	S	b0296	b0296
tf-promoter	Zur	zinT	W	b1973	b1973
tf-promoter	Zur	znuA	S	b1857	b1857
tf-promoter	Zur	znuC	S	b1858	b1858
tf-tu	AcrR	mdtU	S	b4777	b4777
tf-tu	AlpA	intA	W	b2622	b2622
tf-tu	AraC	ytfQ	S	b4227	b4227
tf-tu	ArcA	dsbB	S	b1185	b1185
tf-tu	ArcA	kgtP	S	b2587	b2587
tf-tu	ArcA	mqo	S	b2210	b2210
tf-tu	ArcA	ndk	S	b2518	b2518
tf-tu	ArcA	yfiF	S	b2581	b2581
tf-tu	ArcA	yhgE	S	b3402	b3402
tf-tu	ArcA	yhjE	S	b3523	b3523
tf-tu	ArcA	ynaJ	S	b1332	b1332
tf-tu	ArgP	asd	S	b3433	b3433
tf-tu	ArgR	yhcC	C	b3211	b3211
tf-tu	BaeR	ycaC	W	b0897	b0897
tf-tu	BasR	arnB	C	b2253	b2253
tf-tu	BasR	eptA	C	b4114	b4114
tf-tu	BasR	waaH	W	b3615	b3615
tf-tu	CecR	rhlE	C	b0797	b0797
tf-tu	CitR	citR	S	b0603	b0603
tf-tu	CpxR	carA	S	b0032	b0032
tf-tu	CpxR	yjfN	W	b4188	b4188
tf-tu	Cra	cyoA	W	b0432	b0432
tf-tu	Cra	hisG	W	b2019	b2018
tf-tu	Cra	manX	W	b1817	b1817
tf-tu	Cra	mtlA	W	b3599	b3599
tf-tu	Cra	nikA	W	b3476	b3476
tf-tu	Cra	nrdH	W	b2673	b2673
tf-tu	Cra	nuoA	W	b2288	b2288
tf-tu	Cra	ssuE	W	b0937	b0937
tf-tu	Cra	treB	W	b4240	b4240
tf-tu	Cra	yhfX	W	b3381	b3381
tf-tu	CreB	ackA	W	b2296	b2296
tf-tu	CreB	cbrA	W	b3690	b3690
tf-tu	CreB	cbrB	W	b3716	b3716
tf-tu	CreB	nudF	W	b3034	b3034
tf-tu	CreB	recG	W	b3652	b3649
tf-tu	CRP	abgR	C	b1339	b1339
tf-tu	CRP	aegA	W	b2468	b2468
tf-tu	CRP	lgoD	W	b4358	b4358
tf-tu	CRP	mokB	S	b1420	b1420
tf-tu	CRP	ortT	S	b1445	b1445
tf-tu	CRP	psuK	C	b2166	b2166
tf-tu	CRP	rihA	S	b0651	b0651
tf-tu	CRP	sgcX	S	b4305	b4305
tf-tu	CRP	yahN	S	b0328	b0328
tf-tu	CRP	yehD	W	b2111	b2111
tf-tu	CRP	ygcW	S	b2774	b2774
tf-tu	CRP	ygeW	C	b2870	b2870
tf-tu	CRP	yqeF	C	b2844	b2844
tf-tu	CysB	ariR	W	b1166	b1164
tf-tu	CysB	yfbR	W	b2291	b2290
tf-tu	DecR	cyuP	S	b3110	b3110
tf-tu	DicA	dicA	C	b1570	b1570
tf-tu	ExuR	lgoD	S	b4358	b4358
tf-tu	FimZ	sfmA	S	b0530	b0530
tf-tu	FlhDC	ymdA	W	b1044	b1044
tf-tu	FliZ	yjbJ	S	b4045	b4045
tf-tu	FNR	gapC	W	b4493	b4493
tf-tu	FNR	scpA	W	b2917	b2917
tf-tu	FNR	ycaC	W	b0897	b0897
tf-tu	FNR	ydfZ	S	b1541	b1541
tf-tu	FrmR	frmR	S	b0357	b0357
tf-tu	Fur	argF	S	b0273	b0273
tf-tu	Fur	dmsA	S	b0894	b0894
tf-tu	Fur	dppB	S	b3543	b3544
tf-tu	Fur	efeO	S	b1018	b1018
tf-tu	Fur	fepA	S	b0584	b0584
tf-tu	Fur	fhuA	S	b0150	b0150
tf-tu	Fur	fhuA	W	b0150	b0150
tf-tu	Fur	glnL	W	b3869	b3870
tf-tu	Fur	glpF	S	b3927	b3927
tf-tu	Fur	manX	W	b1817	b1817
tf-tu	Fur	nrdH	W	b2673	b2673
tf-tu	Fur	paaA	W	b1388	b1388
tf-tu	Fur	rsxA	W	b1627	b1626
tf-tu	Fur	sdhC	W	b0721	b0721
tf-tu	Fur	tauA	W	b0365	b0365
tf-tu	Fur	uxuA	W	b4322	b4322
tf-tu	Fur	yddA	S	b1496	b1496
tf-tu	Fur	yjcH	W	b4068	b4069
tf-tu	Fur	yqhD	S	b3011	b3011
tf-tu	GlaR	bdcR	S	b4251	b4251
tf-tu	GlaR	chaA	S	b1216	b1216
tf-tu	GlaR	chaB	S	b1217	b1217
tf-tu	GlaR	kdgT	S	b3909	b3909
tf-tu	GlaR	orn	S	b4162	b4162
tf-tu	GlaR	pdeG	S	b1168	b1168
tf-tu	GlaR	rsgA	S	b4161	b4161
tf-tu	GlaR	smg	S	b3284	b3284
tf-tu	GlaR	yadN	S	b0141	b0141
tf-tu	GlaR	ybaN	S	b0468	b0468
tf-tu	GlaR	yccU	S	b0965	b0965
tf-tu	GlaR	ycgV	S	b1202	b1202
tf-tu	GlaR	ydcK	S	b1428	b1428
tf-tu	GlaR	ydfI	S	b1542	b1542
tf-tu	GlaR	ydhS	S	b1668	b1668
tf-tu	GlaR	yehE	?	b2112	b2112
tf-tu	GlaR	yfdC	S	b2347	b2347
tf-tu	GlaR	yfjD	S	b4461	b4461
tf-tu	GlaR	ygiV	S	b3023	b3023
tf-tu	GlaR	ygjI	S	b3078	b3078
tf-tu	GlaR	yidB	S	b3698	b3698
tf-tu	GlaR	yjfY	S	b4199	b4199
tf-tu	GlaR	ynaE	S	b1375	b1375
tf-tu	GlaR	yodB	S	b1974	b1974
tf-tu	GlaR	ypjA	S	b2647	b2647
tf-tu	GlaR	yqhC	S	b3010	b3010
tf-tu	HdfR	maoP	W	b3764	b3764
tf-tu	HipB	eutH	S	b2452	b2452
tf-tu	H-NS	yehD	W	b2111	b2111
tf-tu	IscR	torT	C	b0994	b0994
tf-tu	KdpE	uxaC	W	b3092	b3092
tf-tu	LeuO	gltF	S	b3214	b3212
tf-tu	LeuO	ybeQ	S	b0644	b0644
tf-tu	LeuO	yghS	S	b2985	b2985
tf-tu	MarA	map	W	b0168	b0168
tf-tu	MarA	mdaB	W	b3028	b3028
tf-tu	MarA	yhbW	W	b3160	b3160
tf-tu	MqsA	lfgA	W	b2643	b2643
tf-tu	Nac	abgR	S	b1339	b1339
tf-tu	Nac	ackA	S	b2296	b2296
tf-tu	Nac	curA	S	b1449	b1449
tf-tu	Nac	cysQ	S	b4214	b4214
tf-tu	Nac	dcp	S	b1538	b1538
tf-tu	Nac	ddlA	S	b0381	b0381
tf-tu	Nac	dld	S	b2133	b2133
tf-tu	Nac	dpaA	S	b0224	b0224
tf-tu	Nac	eamA	S	b1533	b1533
tf-tu	Nac	elfA	S	b0938	b0938
tf-tu	Nac	eptA	S	b4114	b4114
tf-tu	Nac	fdhD	S	b3895	b3895
tf-tu	Nac	fklB	S	b4207	b4207
tf-tu	Nac	fumD	S	b1675	b1675
tf-tu	Nac	gltP	S	b4077	b4077
tf-tu	Nac	greB	S	b3406	b3406
tf-tu	Nac	ispB	S	b3187	b3187
tf-tu	Nac	ivy	S	b0220	b0220
tf-tu	Nac	kdgR	S	b1827	b1827
tf-tu	Nac	kduI	S	b2843	b2843
tf-tu	Nac	ligB	S	b3647	b3647
tf-tu	Nac	mdtG	S	b1053	b1053
tf-tu	Nac	mltD	S	b0211	b0211
tf-tu	Nac	mtfA	S	b1976	b1976
tf-tu	Nac	nudG	S	b1759	b1759
tf-tu	Nac	pinQ	S	b1545	b1545
tf-tu	Nac	pinR	S	b1374	b1374
tf-tu	Nac	pphB	S	b2734	b2734
tf-tu	Nac	ppnN	S	b2795	b2795
tf-tu	Nac	prfC	S	b4375	b4375
tf-tu	Nac	queD	S	b2765	b2765
tf-tu	Nac	rfaH	S	b3842	b3842
tf-tu	Nac	rhtA	S	b0813	b0813
tf-tu	Nac	rlmF	S	b0807	b0807
tf-tu	Nac	rlmM	S	b2806	b2806
tf-tu	Nac	rsmF	S	b1835	b1835
tf-tu	Nac	sdiA	S	b1916	b1916
tf-tu	Nac	srsR	S	b2921	b2921
tf-tu	Nac	tdcR	S	b3119	b3119
tf-tu	Nac	torI	S	b4501	b4501
tf-tu	Nac	ugd	S	b2028	b2028
tf-tu	Nac	uspC	S	b1895	b1895
tf-tu	Nac	wecH	S	b3561	b3561
tf-tu	Nac	yaeF	S	b0193	b0193
tf-tu	Nac	yafC	S	b0208	b0208
tf-tu	Nac	yagU	S	b0287	b0287
tf-tu	Nac	yaiS	S	b0364	b0364
tf-tu	Nac	yaiY	S	b0379	b0379
tf-tu	Nac	yajD	S	b0410	b0410
tf-tu	Nac	ybcK	S	b0544	b0544
tf-tu	Nac	ybdK	S	b0581	b0581
tf-tu	Nac	ybdR	S	b0608	b0608
tf-tu	Nac	ybeQ	S	b0644	b0644
tf-tu	Nac	ybeT	S	b0647	b0647
tf-tu	Nac	ybhD	S	b0768	b0768
tf-tu	Nac	ybhH	S	b0769	b0769
tf-tu	Nac	ybhI	S	b0770	b0770
tf-tu	Nac	ybhM	S	b0787	b0787
tf-tu	Nac	ycaC	S	b0897	b0897
tf-tu	Nac	ycaD	S	b0898	b0898
tf-tu	Nac	yccM	S	b0992	b0992
tf-tu	Nac	ycgJ	S	b1177	b1177
tf-tu	Nac	ycgV	S	b1202	b1202
tf-tu	Nac	ycgX	S	b1161	b1161
tf-tu	Nac	ydeE	S	b1534	b1534
tf-tu	Nac	ydgH	S	b1604	b1604
tf-tu	Nac	ydiY	S	b1722	b1722
tf-tu	Nac	yebQ	S	b1828	b1828
tf-tu	Nac	yedL	S	b1932	b1932
tf-tu	Nac	yeeZ	S	b2016	b2016
tf-tu	Nac	yehE	S	b2112	b2112
tf-tu	Nac	yeiE	S	b2157	b2157
tf-tu	Nac	yeiH	S	b2158	b2158
tf-tu	Nac	yfbK	S	b2270	b2270
tf-tu	Nac	yfbL	S	b2271	b2271
tf-tu	Nac	yfbV	S	b2295	b2295
tf-tu	Nac	yfdE	S	b2371	b2375
tf-tu	Nac	yfdV	S	b2372	b2375
tf-tu	Nac	yfjI	S	b2625	b2625
tf-tu	Nac	ygcS	S	b2771	b2771
tf-tu	Nac	ygdR	S	b2833	b2833
tf-tu	Nac	ygeG	S	b2851	b2851
tf-tu	Nac	yghG	S	b2971	b2971
tf-tu	Nac	yghT	S	b2986	b2986
tf-tu	Nac	ygiN	S	b3029	b3029
tf-tu	Nac	ygjH	S	b3074	b3074
tf-tu	Nac	ygjI	S	b3078	b3078
tf-tu	Nac	yhaI	S	b3104	b3104
tf-tu	Nac	yhbX	S	b3173	b3173
tf-tu	Nac	yhcC	S	b3211	b3211
tf-tu	Nac	yhdV	S	b3267	b3267
tf-tu	Nac	yhfL	S	b3369	b3369
tf-tu	Nac	yhhQ	S	b3471	b3471
tf-tu	Nac	yhiJ	S	b3488	b3488
tf-tu	Nac	yhjD	S	b3522	b3522
tf-tu	Nac	yhjE	S	b3523	b3523
tf-tu	Nac	yieH	S	b3715	b3715
tf-tu	Nac	yijO	S	b3954	b3954
tf-tu	Nac	yjaH	S	b4001	b4001
tf-tu	Nac	yjcF	S	b4066	b4066
tf-tu	Nac	yjcO	S	b4078	b4078
tf-tu	Nac	yjeH	S	b4141	b4141
tf-tu	Nac	yjeJ	S	b4145	b4145
tf-tu	Nac	yjgM	S	b4256	b4256
tf-tu	Nac	yjgN	S	b4257	b4257
tf-tu	Nac	ykgL	S	b0295	b0295
tf-tu	Nac	ymjA	S	b1295	b1295
tf-tu	Nac	ynfA	S	b1582	b1582
tf-tu	Nac	yohO	S	b4542	b4542
tf-tu	Nac	yqeK	S	b2849	b2849
tf-tu	Nac	yraH	S	b3142	b3142
tf-tu	Nac	yrhB	S	b3446	b3446
tf-tu	NagC	eutS	W	b2462	b2462
tf-tu	OmpR	narU	C	b1469	b1469
tf-tu	OmpR	speFL	S	b4803	b4803
tf-tu	OmpR	yobB	S	b1843	b1843
tf-tu	PdeL	yghJ	S	b4466	b4466
tf-tu	PgrR	mpaA	S	b1326	b1327
tf-tu	PgrR	mppA	S	b1329	b1329
tf-tu	PhoP	queE	S	b2777	b2777
tf-tu	PtrR	acrA	W	b0463	b0463
tf-tu	PtrR	puuC	W	b1300	b1298
tf-tu	PtrR	sad	S	b1525	b1525
tf-tu	RacR	ydaS	S	b1357	b1357
tf-tu	RbsR	udk	S	b2066	b2066
tf-tu	RcdA	rcdA	C	b0846	b0846
tf-tu	RcdA	ybjJ	C	b0845	b0845
tf-tu	Rob	map	W	b0168	b0168
tf-tu	Rob	mdaB	S	b3028	b3028
tf-tu	Rob	yacH	W	b0117	b0117
tf-tu	Rob	ybiT	W	b0820	b0820
tf-tu	Rob	ydcL	W	b1431	b1431
tf-tu	Rob	yhbO	W	b3153	b3153
tf-tu	Rob	yhbW	W	b3160	b3160
tf-tu	SlyA	elfA	S	b0938	b0938
tf-tu	SlyA	mdtM	S	b4337	b4337
tf-tu	SlyA	sgcX	S	b4305	b4305
tf-tu	SlyA	slyA	C	b1642	b1642
tf-tu	SlyA	slyA	S	b1642	b1642
tf-tu	SoxS	map	W	b0168	b0168
tf-tu	SoxS	mdaB	W	b3028	b3028
tf-tu	SoxS	yhbW	W	b3160	b3160
tf-tu	SrsR	dhaK	S	b1200	b1200
tf-tu	SrsR	dinJ	C	b0226	b0226
tf-tu	SrsR	fucA	C	b2800	b2800
tf-tu	SrsR	fucP	C	b2801	b2801
tf-tu	SrsR	paaA	C	b1388	b1388
tf-tu	SrsR	yfdO	C	b2358	b2358
tf-tu	SrsR	yfdP	C	b2359	b2359
tf-tu	SutR	ydcO	C	b1433	b1433
tf-tu	UxuR	lgoD	S	b4358	b4358
tf-tu	XynR	yagA	C	b0267	b0267
tf-tu	XynR	yagE	C	b0268	b0268
tf-tu	YcjW	ycjM	S	b1309	b1309
tf-tu	YdcI	smrB	W	b2331	b2331
tf-tu	YdeO	nhaR	S	b0020	b0019
tf-tu	YebK	yebK	S	b1853	b1853
tf-tu	YegW	yegT	S	b2098	b2098
tf-tu	YgbI	ygbJ	W	b2736	b2736
tf-tu	YgiV	mcbR	S	b1450	b1450
tf-tu	YhaJ	ybiJ	S	b0802	b0802
tf-tu	YhaJ	ygiD	S	b3039	b3039
tf-tu	YhaJ	yhaJ	W	b3105	b3105
tf-tu	YhaJ	yhaK	S	b3106	b3106
tf-tu	YhaJ	yhhW	S	b3439	b3439
tf-tu	YhaJ	yqjF	S	b3101	b3101
tf-tu	YiaU	yiaW	C	b3587	b3587
tf-tu	ZraR	tnaA	W	b3708	b3707
tf-tu	Zur	pliG	S	b1178	b1178
